sheet,address,row,col,mergeRange,mergeAnchor,kind,text
기업매핑,B2,2,2,,,label,기업 납세자번호
기업매핑,C2,2,3,,,label,국가명
기업매핑,D2,2,4,,,label,하위그룹 유형
기업매핑,E2,2,5,,,label,하위그룹 최상위기업 납세자번호
Main 작성요령,B2,2,2,,,label,시트명
Main 작성요령,C2,2,3,,,label,항목번호
Main 작성요령,D2,2,4,,,label,항목명
Main 작성요령,E2,2,5,,,label,항목내용
Main 작성요령,F2,2,6,,,label,복수선택
Main 작성요령,B3,3,2,,,label,다국적기업그룹 정보
Main 작성요령,C3,3,3,,,value,1.1.2
Main 작성요령,D3,3,4,,,label,신고구성기업 상호
Main 작성요령,E3,3,5,,,label,"영문명을 기재합니다.  국문명도 기재하고자 하는 경우 영문명, 국문명을 세미콜론(;)을 기준으로 구분하여 기재합니다."
Main 작성요령,B4,4,2,,,label,다국적기업그룹 정보
Main 작성요령,C4,4,3,,,value,1.1.3
Main 작성요령,D4,4,4,,,label,납세자번호
Main 작성요령,E4,4,5,,,label,"납세자번호, 납세자번호 유형, 발급국가를 컴마로 구분하여 기재    납세자번호 유형  GIR3001: Tax Identification Number  GIR3002: Functionally equivalent number  GIR3003: Agreed GIR designated number  GIR3004: Not required to be reported    발급국가 ISO3166-alpha2"
Main 작성요령,B5,5,2,,,label,다국적기업그룹 정보
Main 작성요령,C5,5,3,,,value,1.1.4
Main 작성요령,D5,5,4,,,label,신고구성기업 지위
Main 작성요령,E5,5,5,,,candidate,GIR401: UPE GIR402: Designated Filing Entity GIR403: Designated Local Entity GIR404: Constituent Entity GIR405: Other
Main 작성요령,B6,6,2,,,label,다국적기업그룹 정보
Main 작성요령,C6,6,3,,,value,1.1.5
Main 작성요령,D6,6,4,,,label,신고구성기업 소재지국
Main 작성요령,E6,6,5,,,label,ISO3166-alpha2 예시) KR
Main 작성요령,B7,7,2,,,label,다국적기업그룹 정보
Main 작성요령,C7,7,3,,,value,1.1.6
Main 작성요령,D7,7,4,,,label,연례 자동정보 교환당사국
Main 작성요령,E7,7,5,,,label,ISO3166-alpha2 예시) KR
Main 작성요령,B8,8,2,,,label,다국적기업그룹 정보
Main 작성요령,C8,8,3,,,value,1.2.2.1
Main 작성요령,D8,8,4,,,label,최종모기업 연결재무제표(유형)
Main 작성요령,E8,8,5,,,label,MR 54~55p Consolidated FS 정의  GIR501: (a)  GIR502: (b)  GIR503: (c)  GIR504: (d)
Main 작성요령,B9,9,2,,,label,다국적기업그룹 정보
Main 작성요령,C9,9,3,,,value,1.2.2.3
Main 작성요령,D9,9,4,,,label,최종모기업 연결재무제표 통화
Main 작성요령,E9,9,5,,,label,ISO4217-alpha3 예시) KRW
Main 작성요령,B10,10,2,,,label,최종모기업
Main 작성요령,C10,10,3,,,value,1.3.1.2
Main 작성요령,D10,10,4,,,label,적용가능규칙
Main 작성요령,E10,10,5,,,label,GIR201: QIIR ─ 다른 소재지국 저율과세구성기업에만 적용 GIR202: QIIR ─ 다른 소재지국 + 모기업 소재지국 저율과세구성기업 모두 적용 GIR203: QUTPR GIR204: QDMTT GIR205: Not Applicable
Main 작성요령,F10,10,6,,,label,가능(컴마로 구분)
Main 작성요령,B11,11,2,,,label,최종모기업
Main 작성요령,C11,11,3,,,value,1.3.1.4
Main 작성요령,D11,11,4,,,label,최종모기업 납세자번호
Main 작성요령,E11,11,5,,,label,"납세자번호, 납세자번호 유형, 발급국가를 컴마로 구분하여 기재    납세자번호 유형  GIR3001: Tax Identification Number  GIR3002: Functionally equivalent number  GIR3003: Agreed GIR designated number  GIR3004: Not required to be reported    발급국가 ISO3166-alpha2"
Main 작성요령,B12,12,2,,,label,최종모기업
Main 작성요령,C12,12,3,,,value,1.3.1.6
Main 작성요령,D12,12,4,,,label,글로벌최저한세 목적상 기업유형
Main 작성요령,E12,12,5,,,candidate,GIR701: Constituent Entity GIR702: Flow-Through Entity - Tax Transparent GIR703: Flow-Through Entity - Reverse Hybrid GIR704: Hybrid Entity GIR705: Permanent Establishment GIR706: Main Entity GIR707: Minority-Owned Parent Entity GIR708: Minority-Owned Subsidiary GIR709: Minority-Owned Constituent ENtity GIR710: Investment Entity GIR711: Insurance Investment Entity GIR712: Securitisation Entity GIR713: JV GIR714: JV Subsidiary GIR715: Non-Material Constituent Entity GIR716: POPE GIR717: Intermediate Parent Entity GIR718: Ultimate Parent Entity GIR719: Excluded Entity GIR720: Parent Entity Required to apply a QIIR under Art 10.3.5 GIR721: Non-Group member
Main 작성요령,F12,12,6,,,label,가능(컴마로 구분)
Main 작성요령,B13,13,2,,,label,최종모기업
Main 작성요령,C13,13,3,,,value,1.3.1.7
Main 작성요령,D13,13,4,,,label,제외기업 유형
Main 작성요령,E13,13,5,,,candidate,GIR601: Governmental Entity GIR602: International Organisation GIR603: Non-profit Organisation GIR604: Pension Fund GIR605: Investment Fund that is an UPE GIR606: Real Estate Investment Vehicle that is an UPE
Main 작성요령,B14,14,2,,,label,최종모기업
Main 작성요령,C14,14,3,,,value,1.3.1.8
Main 작성요령,D14,14,4,,,label,국조령 제103조제4항 적용 국가에 해당되는 경우
Main 작성요령,E14,14,5,,,label,ISO3166-alpha2 예시) KR
Main 작성요령,F14,14,6,,,label,가능(컴마로 구분)
Main 작성요령,B15,15,2,,,label,그룹구조
Main 작성요령,C15,15,3,,,value,1.3.2.1.2
Main 작성요령,D15,15,4,,,label,소재지국
Main 작성요령,E15,15,5,,,label,ISO3166-alpha2 예시) KR
Main 작성요령,F15,15,6,,,label,가능(컴마로 구분)
Main 작성요령,B16,16,2,,,label,그룹구조
Main 작성요령,C16,16,3,,,value,1.3.2.1.3
Main 작성요령,D16,16,4,,,label,적용가능규칙
Main 작성요령,E16,16,5,,,label,GIR201: QIIR ─ 다른 소재지국 저율과세구성기업에만 적용 GIR202: QIIR ─ 다른 소재지국 + 모기업 소재지국 저율과세구성기업 모두 적용 GIR203: QUTPR GIR204: QDMTT GIR205: Not Applicable
Main 작성요령,F16,16,6,,,label,가능(컴마로 구분)
Main 작성요령,B17,17,2,,,label,그룹구조
Main 작성요령,C17,17,3,,,value,1.3.2.1.4
Main 작성요령,D17,17,4,,,label,"구성기업, 공동기업 또는 공동기업 자회사의 상호"
Main 작성요령,E17,17,5,,,label,"영문명을 기재합니다.   국문명도 기재하고자 하는 경우 영문명, 국문명을 세미콜론(;)을 기준으로 구분하여 기재합니다."
Main 작성요령,B18,18,2,,,label,그룹구조
Main 작성요령,C18,18,3,,,value,1.3.2.1.5
Main 작성요령,D18,18,4,,,label,납세자번호
Main 작성요령,E18,18,5,,,label,"납세자번호, 납세자번호 유형, 발급국가를 컴마로 구분하여 기재    납세자번호 유형  GIR3001: Tax Identification Number  GIR3002: Functionally equivalent number  GIR3003: Agreed GIR designated number  GIR3004: Not required to be reported    발급국가 ISO3166-alpha2"
Main 작성요령,B19,19,2,,,label,그룹구조
Main 작성요령,C19,19,3,,,value,1.3.2.1.7
Main 작성요령,D19,19,4,,,label,글로벌최저한세 목적상 기업유형
Main 작성요령,E19,19,5,,,candidate,GIR301: Constituent Entity GIR302: Flow-Through Entity - Tax Transparent GIR303: Flow-Through Entity - Reverse Hybrid GIR304: Hybrid Entity GIR305: Permanent Establishment GIR306: Main Entity GIR307: Minority-Owned Parent Entity GIR308: Minority-Owned Subsidiary GIR309: Minority-Owned Constituent Entity GIR310: Investment Entity GIR311: Insurance Investment Entity GIR312: Securitisation Entity GIR313: JV GIR314: JV Subsidiary GIR315: Non-Material Constituent Entity GIR316: Excluded Entity GIR317: Parent Entity required to apply a QIIR under Article 10.3.5 GIR318: Non-group Member
Main 작성요령,F19,19,6,,,label,가능(컴마로 구분)
Main 작성요령,B20,20,2,,,label,그룹구조
Main 작성요령,C20,20,3,,,label,1.3.2.1.8~10
Main 작성요령,D20,20,4,,,label,소유지분구조
Main 작성요령,E20,20,5,,,label,"모기업 유형, 납세자번호, 납세자번호 유형, 발급국가, 소유지분(0~1 값으로 기재)을 콤마로 구분하여 기재 예시) GIR801, 12345, GIR3001, KR, 1  모기업 유형 GIR801: UPE GIR802: Constituent Entities GIR803: JVs GIR804: JV Subsidiaries GIR805: Excluded Entities (aggregate) GIR806: Non-Group members (aggregate)  납세자번호 유형 GIR3001: Tax Identification Number GIR3002: Functionally equivalent number GIR3003: Agreed GIR designated number GIR3004: Not required to be reported  발급국가 ISO3166-alpha2"
Main 작성요령,F20,20,6,,,label,가능(세미콜론으로 구분)
Main 작성요령,B21,21,2,,,label,그룹구조
Main 작성요령,C21,21,3,,,value,1.3.2.1.11
Main 작성요령,D21,21,4,,,label,모기업 유형
Main 작성요령,E21,21,5,,,candidate,GIR901: POPE  GIR902: Intermediate Parent Entity  GIR903: Parent Entity required to apply a QIIR under Art. 10.3.5
Main 작성요령,B22,22,2,,,label,그룹구조
Main 작성요령,C22,22,3,,,value,1.3.2.1.12
Main 작성요령,D22,22,4,,,label,Art2.1.3에 따른 모기업의 납세자번호
Main 작성요령,E22,22,5,,,label,"납세자번호, 납세자번호 유형, 발급국가를 컴마로 구분하여 기재    납세자번호 유형  GIR3001: Tax Identification Number  GIR3002: Functionally equivalent number  GIR3003: Agreed GIR designated number  GIR3004: Not required to be reported    발급국가 ISO3166-alpha2"
Main 작성요령,B23,23,2,,,label,그룹구조
Main 작성요령,C23,23,3,,,value,1.3.2.1.13
Main 작성요령,D23,23,4,,,label,Art2.1.5에 따른 모기업의 납세자번호
Main 작성요령,E23,23,5,,,label,"납세자번호, 납세자번호 유형, 발급국가를 컴마로 구분하여 기재    납세자번호 유형  GIR3001: Tax Identification Number  GIR3002: Functionally equivalent number  GIR3003: Agreed GIR designated number  GIR3004: Not required to be reported    발급국가 ISO3166-alpha2"
Main 작성요령,B24,24,2,,,label,제외기업
Main 작성요령,C24,24,3,,,value,1.3.2.2.2
Main 작성요령,D24,24,4,,,label,제외기업 상호
Main 작성요령,E24,24,5,,,label,"영문명을 기재합니다.  국문명도 기재하고자 하는 경우 영문명, 국문명을 세미콜론(;)을 기준으로 구분하여 기재합니다."
Main 작성요령,B25,25,2,,,label,제외기업
Main 작성요령,C25,25,3,,,value,1.3.2.2.3
Main 작성요령,D25,25,4,,,label,제외기업 유형
Main 작성요령,E25,25,5,,,candidate,GIR1001: Governmental Entity GIR1002: International Organisation GIR1003: Non-profit Organisation GIR1004: Pension Fund GIR1005: Investment Fund that is an UPE GIR1006: Real Estate Investment Vehicle that is an UPE GIR1007: Entity owned by Excluded Entities under Article 1.5.2(a) GIR1008: Entity owned by Excluded Entities under Article 1.5.2(b)
Main 작성요령,B26,26,2,,,label,그룹구조 변동
Main 작성요령,C26,26,3,,,value,1.3.3.1
Main 작성요령,D26,26,4,,,label,구성기업 (또는 다국적기업그룹의 다른 기업) 또는 공동기업그룹기업의 상호
Main 작성요령,E26,26,5,,,label,"영문명을 기재합니다. 국문명도 기재하고자 하는 경우 영문명, 국문명을 세미콜론(;)을 기준으로 구분하여 기재합니다."
Main 작성요령,B27,27,2,,,label,그룹구조 변동
Main 작성요령,C27,27,3,,,value,1.3.3.2
Main 작성요령,D27,27,4,,,label,납세자번호
Main 작성요령,E27,27,5,,,label,"납세자번호, 납세자번호 유형, 발급국가를 컴마로 구분하여 기재    납세자번호 유형  GIR3001: Tax Identification Number  GIR3002: Functionally equivalent number  GIR3003: Agreed GIR designated number  GIR3004: Not required to be reported    발급국가 ISO3166-alpha2"
Main 작성요령,B28,28,2,,,label,그룹구조 변동
Main 작성요령,C28,28,3,,,value,1.3.3.4
Main 작성요령,D28,28,4,,,label,변동 전 글로벌최저한세목적상 기업 유형
Main 작성요령,E28,28,5,,,candidate,GIR701: Constituent Entity GIR702: Flow-Through Entity - Tax Transparent GIR703: Flow-Through Entity - Reverse Hybrid GIR704: Hybrid Entity GIR705: Permanent Establishment GIR706: Main Entity GIR707: Minority-Owned Parent Entity GIR708: Minority-Owned Subsidiary GIR709: Minority-Owned Constituent ENtity GIR710: Investment Entity GIR711: Insurance Investment Entity GIR712: Securitisation Entity GIR713: JV GIR714: JV Subsidiary GIR715: Non-Material Constituent Entity GIR716: POPE GIR717: Intermediate Parent Entity GIR718: Ultimate Parent Entity GIR719: Excluded Entity GIR720: Parent Entity Required to apply a QIIR under Art 10.3.5 GIR721: Non-Group member
Main 작성요령,F28,28,6,,,label,가능(컴마로 구분)
Main 작성요령,B29,29,2,,,label,그룹구조 변동
Main 작성요령,C29,29,3,,,value,1.3.3.9
Main 작성요령,D29,29,4,,,label,주주기업 유형
Main 작성요령,E29,29,5,,,label,서식에는 없으나 XML에 존재하는 내용입니다.    GIR801: UPE  GIR802: Constituent Entities  GIR803: JVs  GIR804: JV Subsidiaries  GIR805: Excluded Entities (aggregate)  GIR806: Non-Group members (aggregate)
Main 작성요령,B30,30,2,,,candidate,요약
Main 작성요령,C30,30,3,,,value,1.4.1
Main 작성요령,D30,30,4,,,label,소재지국
Main 작성요령,E30,30,5,,,label,ISO3166-alpha2 예시) KR
Main 작성요령,B31,31,2,,,candidate,요약
Main 작성요령,C31,31,3,,,value,1.4.2
Main 작성요령,D31,31,4,,,label,하위그룹 유형
Main 작성요령,E31,31,5,,,candidate,GIR1101: Constituent Entities GIR1102: Minority-Owned Subgroup GIR1103: Standalone MOCEs GIR1104: Investment Entities GIR1105: JV Group GIR1106: Stateless Constituent Entity
Main 작성요령,B32,32,2,,,candidate,요약
Main 작성요령,C32,32,3,,,value,1.4.3
Main 작성요령,D32,32,4,,,label,하위그룹 최상위기업 납세자번호
Main 작성요령,E32,32,5,,,label,"납세자번호, 납세자번호 유형, 발급국가를 컴마로 구분하여 기재    납세자번호 유형  GIR3001: Tax Identification Number  GIR3002: Functionally equivalent number  GIR3003: Agreed GIR designated number  GIR3004: Not required to be reported    발급국가 ISO3166-alpha2"
Main 작성요령,B33,33,2,,,candidate,요약
Main 작성요령,C33,33,3,,,value,1.4.4
Main 작성요령,D33,33,4,,,label,글로벌최저한세 과세권이 있는 국가명
Main 작성요령,E33,33,5,,,label,국가코드: ISO3166-alpha2
Main 작성요령,F33,33,6,,,label,가능(컴마로 구분)
Main 작성요령,B34,34,2,,,candidate,요약
Main 작성요령,C34,34,3,,,value,1.4.5
Main 작성요령,D34,34,4,,,label,적용면제 또는 제외 사유
Main 작성요령,E34,34,5,,,candidate,GIR1201: De minimis Exclusion GIR1202: QDMTT safe harbour GIR1203: Transitional CbCR Safe Harbour - De minimis test GIR1204: Transitional CbCR Safe Harbour - ETR test GIR1205: Transitional CbCR Safe Harbour - Routine profit test GIR1206: Transitional UTPR Safe Harbour GIR1207: Permanent Safe Harbour - De minimis test GIR1208: Permanent Safe Harbour - ETR test GIR1209: Permanent Safe Harbour - Routine profit test
Main 작성요령,F34,34,6,,,label,가능(컴마로 구분)
Main 작성요령,B35,35,2,,,candidate,요약
Main 작성요령,C35,35,3,,,value,1.4.6
Main 작성요령,D35,35,4,,,label,실효세율 범위
Main 작성요령,E35,35,5,,,candidate,GIR1301: below 2.5% GIR1302: 2.5% or above but below 5% GIR1303: 5% or above but below 7.5% GIR1304: 7.5% or above but below 10% GIR1305: 10% or above but below 12.5% GIR1306: 12.5% or above but below 15% GIR1307: 15% or above but below 17.5% GIR1308: 17.5% or above but below 20% GIR1309: 20% or above but below 22.5% GIR1310: 22.5% or above but below 25% GIR1311: 25% or above but below 27.5% GIR1312: 27.5% or above but below 30% GIR1313: 30% or above GIR1314: Section 3.2 not completed
Main 작성요령,B36,36,2,,,candidate,요약
Main 작성요령,C36,36,3,,,value,1.4.8
Main 작성요령,D36,36,4,,,label,추가세액 (적격소재국추가세) 범위
Main 작성요령,E36,36,5,,,candidate,GIR1401: No Top-up Tax payable GIR1402: below EUR 1 million GIR1403: EUR 1 million to below EUR 5 million GIR1404: EUR 5 million to below EUR 25 million GIR1405: EUR 25 million to below EUR 50 million GIR1406: EUR 50 million to below EUR 75 million GIR1407: EUR 75 million to below EUR 100 million GIR1408: EUR 100 million to below EUR 250 million GIR1409: EUR 250 million or above
Main 작성요령,B37,37,2,,,candidate,요약
Main 작성요령,C37,37,3,,,value,1.4.9
Main 작성요령,D37,37,4,,,label,추가세액(글로벌최저한세) 범위
Main 작성요령,E37,37,5,,,candidate,GIR1501: No Top-up Tax payable GIR1502: below EUR 1 million GIR1503: EUR 1 million to below EUR 5 million GIR1504: EUR 5 million to below EUR 25 million GIR1505: EUR 25 million to below EUR 50 million GIR1506: EUR 50 million to below EUR 75 million GIR1507: EUR 75 million to below EUR 100 million GIR1508: EUR 100 million to below EUR 250 million GIR1509: EUR 250 million or above
Main 작성요령,B38,38,2,,,label,적용면제
Main 작성요령,C38,38,3,,,value,2.1.1
Main 작성요령,D38,38,4,,,label,소재지국(국가명)
Main 작성요령,E38,38,5,,,label,국가코드: ISO3166-alpha2
Main 작성요령,B39,39,2,,,label,적용면제
Main 작성요령,C39,39,3,,,value,2.1.2
Main 작성요령,D39,39,4,,,label,하위그룹 유형
Main 작성요령,E39,39,5,,,candidate,GIR1101: Constituent Entities GIR1102: Minority-Owned Subgroup GIR1103: Standalone MOCEs GIR1104: Investment Entities GIR1105: JV Group GIR1106: Stateless Constituent Entity
Main 작성요령,B40,40,2,,,label,적용면제
Main 작성요령,C40,40,3,,,value,2.1.3
Main 작성요령,D40,40,4,,,label,하위그룹 최상위기업 납세자번호
Main 작성요령,E40,40,5,,,label,"납세자번호, 납세자번호 유형, 발급국가를 컴마로 구분하여 기재    납세자번호 유형  GIR3001: Tax Identification Number  GIR3002: Functionally equivalent number  GIR3003: Agreed GIR designated number  GIR3004: Not required to be reported    발급국가 ISO3166-alpha2"
Main 작성요령,B41,41,2,,,label,적용면제
Main 작성요령,C41,41,3,,,value,2.1.4
Main 작성요령,D41,41,4,,,label,과세권이 있는 국가
Main 작성요령,E41,41,5,,,label,"국가코드, 하위그룹 유형, 하위그룹 최상위기업 납세자번호, 하위그룹 최상위기업 납세자번호 유형, 하위그룹 최상위기업 납세자번호 발급국가코드를 컴마로 구분하여 기재    국가코드: ISO3166-alpha2    납세자번호 유형  GIR3001: Tax Identification Number  GIR3002: Functionally equivalent number  GIR3003: Agreed GIR designated number  GIR3004: Not required to be reported    하위그룹 유형  GIR1101: Constituent Entities  GIR1102: Minority-Owned Subgroup  GIR1103: Standalone MOCEs  GIR1104: Investment Entities  GIR1105: JV Group  GIR1106: Stateless Constituent Entity"
Main 작성요령,F41,41,6,,,label,가능(세미콜론으로 구분)
Main 작성요령,B42,42,2,,,label,적용면제
Main 작성요령,C42,42,3,,,value,2.3.2
Main 작성요령,D42,42,4,,,label,준거국가
Main 작성요령,E42,42,5,,,label,국가코드: ISO3166-alpha2
Main 작성요령,B43,43,2,,,label,적용면제
Main 작성요령,C43,43,3,,,value,2.3.5
Main 작성요령,D43,43,4,,,label,다국적기업그룹의 최초적용연도에 준거국가 외 국가에 소재하는 구성기업의 유형자산
Main 작성요령,E43,43,5,,,label,소재지국과 유형자산의 순장부가액을 컴마로 연결하여 기재 국가코드: ISO3166-alpha2
Main 작성요령,F43,43,6,,,label,가능(세미콜론으로 구분)
Main 작성요령,B44,44,2,,,label,UTPR 배분
Main 작성요령,C44,44,3,,,value,3.4.3.1
Main 작성요령,D44,44,4,,,label,소득산입보완규칙 시행국가
Main 작성요령,E44,44,5,,,label,국가코드: ISO3166-alpha2
다국적기업그룹 정보,B2,2,2,B2:B5,B2,label,사 업  연 도
다국적기업그룹 정보,C2,2,3,C2:D2,C2,value,2024-01-01 오전 12:00:00
다국적기업그룹 정보,E2,2,5,E2:M5,E2,label,글로벌최저한세정보신고서
다국적기업그룹 정보,N2,2,14,N2:O3,N2,label,법인명(상호)
다국적기업그룹 정보,C3,3,3,C3:D4,C3,candidate,~
다국적기업그룹 정보,N4,4,14,N4:O5,N4,label,사업자등록번호
다국적기업그룹 정보,C5,5,3,C5:D5,C5,value,2024-12-31 오전 12:00:00
다국적기업그룹 정보,B6,6,2,B6:R6,B6,label,1. 다국적기업그룹 정보
다국적기업그룹 정보,B7,7,2,B7:R7,B7,label,1.1 신고구성기업 정보
다국적기업그룹 정보,B8,8,2,B8:C8,B8,label,1. 최종모기업 여부
다국적기업그룹 정보,D8,8,4,D8:G8,D8,label,2. 신고구성기업 상호
다국적기업그룹 정보,H8,8,8,H8:J8,H8,label,3. 납세자번호
다국적기업그룹 정보,K8,8,11,K8:L8,K8,label,4. 신고구성기업 지위
다국적기업그룹 정보,M8,8,13,M8:N8,M8,label,5. 신고구성기업 소재지국
다국적기업그룹 정보,O8,8,15,O8:R8,O8,label,6. 연례 자동정보 교환당사국 (해당되는 경우)
다국적기업그룹 정보,B9,9,2,B9:C9,B9,candidate,여
다국적기업그룹 정보,K9,9,11,K9:L9,K9,candidate,GIR401
다국적기업그룹 정보,M9,9,13,M9:N9,M9,candidate,KR
다국적기업그룹 정보,B11,11,2,B11:R11,B11,label,1.2 다국적기업그룹 일반정보
다국적기업그룹 정보,B12,12,2,B12:R12,B12,label,1.2.1 다국적기업그룹과 신고대상 사업연도
다국적기업그룹 정보,B13,13,2,B13:E13,B13,label,1. 다국적기업그룹 명칭
다국적기업그룹 정보,F13,13,6,F13:J13,F13,label,2. 신고대상 사업연도 개시일
다국적기업그룹 정보,K13,13,11,K13:N13,K13,label,3. 신고대상 사업연도 종료일
다국적기업그룹 정보,O13,13,15,O13:R13,O13,label,4. 수정신고서 여부
다국적기업그룹 정보,F14,14,6,F14:J14,F14,value,2024-01-01 오전 12:00:00
다국적기업그룹 정보,K14,14,11,K14:N14,K14,value,2024-12-31 오전 12:00:00
다국적기업그룹 정보,O14,14,15,O14:R14,O14,candidate,부
다국적기업그룹 정보,B15,15,2,B15:R15,B15,label,1.2.2 다국적기업그룹 일반 회계정보
다국적기업그룹 정보,B16,16,2,B16:G16,B16,label,1. 최종모기업 연결재무제표(유형)
다국적기업그룹 정보,H16,16,8,H16:L16,H16,label,2. 최종모기업 연결재무제표 회계기준
다국적기업그룹 정보,M16,16,13,M16:R16,M16,label,3. 최종모기업 연결재무제표 통화(ISO 코드)
다국적기업그룹 정보,B17,17,2,B17:G17,B17,candidate,GIR501
다국적기업그룹 정보,H17,17,8,H17:L17,H17,candidate,K-IFRS
다국적기업그룹 정보,M17,17,13,M17:R17,M17,candidate,KRW
최종모기업,B2,2,2,B2:R2,B2,label,1.3 기업구조
최종모기업,B3,3,2,B3:R3,B3,label,1.3.1 최종모기업
최종모기업,B4,4,2,B4:I4,B4,label,1. 최종모기업 소재지국
최종모기업,J4,4,10,J4:R4,J4,candidate,KR
최종모기업,B5,5,2,B5:I5,B5,label,2. 적용가능규칙
최종모기업,J5,5,10,J5:R5,J5,candidate,GIR201
최종모기업,B6,6,2,B6:I6,B6,label,3. 최종모기업 상호
최종모기업,J6,6,10,J6:R6,J6,value,0
최종모기업,B7,7,2,B7:I7,B7,label,4. 최종모기업 납세자번호
최종모기업,J7,7,10,J7:R7,J7,value,0
최종모기업,B8,8,2,B8:I8,B8,label,5. 신고 접수 국가에서 최종모기업에 부여한 납세자번호    (4의 납세자번호와 다른 납세자번호를 부여받은 경우)
최종모기업,B9,9,2,B9:I9,B9,label,6. 글로벌최저한세 목적상 기업유형
최종모기업,J9,9,10,J9:R9,J9,candidate,GIR301
최종모기업,B10,10,2,B10:I10,B10,label,7. 제외기업 유형(제외기업에 해당하는 경우)
최종모기업,B11,11,2,B11:I11,B11,label,8.「국제조세조정에 관한 법률 시행령」 제103조제4항 적용 국가에 해당되는 경우
그룹구조,B2,2,2,B2:R2,B2,label,1.3.2 그룹 기업(최종모기업 제외) 및 공동기업그룹 기업
그룹구조,B3,3,2,B3:R3,B3,label,1.3.2.1 구성기업 및 공동기업그룹 기업
그룹구조,B4,4,2,B4:C4,B4,label,변동사항
그룹구조,D4,4,4,D4:N4,D4,label,1. 직전 신고대상 사업연도 대비 변동 여부
그룹구조,O4,4,15,O4:R4,O4,candidate,부
그룹구조,B5,5,2,B5:C6,B5,label,소재지국
그룹구조,D5,5,4,D5:N5,D5,label,2. 소재지국
그룹구조,D6,6,4,D6:N6,D6,label,3. 적용가능규칙
그룹구조,B7,7,2,B7:C10,B7,label,"구성기업, 공동기업 또는 공동기업 자회사 정보"
그룹구조,D7,7,4,D7:N7,D7,label,"4. 구성기업, 공동기업 또는 공동기업 자회사의 상호"
그룹구조,D8,8,4,D8:N8,D8,label,5. 납세자번호
그룹구조,D9,9,4,D9:N9,D9,label,6. 신고 접수 국가의 납세자번호(있는 경우)
그룹구조,D10,10,4,D10:N10,D10,label,7. 글로벌최저한세 목적상 기업유형
그룹구조,B11,11,2,B11:C14,B11,label,"구성기업, 공동기업 및 공동기업 자회사의 소유지분구조"
그룹구조,D11,11,4,D11:N11,D11,label,"구성기업, 공동기업 또는 공동기업 자회사의 소유지분을 보유하고 있는 각 기업의 정보:"
그룹구조,D12,12,4,D12:N12,D12,label,8. 유형
그룹구조,D13,13,4,D13:N13,D13,label,9. 납세자번호(구성기업 또는 공동기업그룹 기업인 경우)
그룹구조,D14,14,4,D14:N14,D14,label,10. 소유지분(%)
그룹구조,B15,15,2,B15:C17,B15,label,구성기업이 부분소유모기업 또는 중간모기업인 경우 해당 구성기업에 적격소득산입규칙이 적용되는지 여부
그룹구조,D15,15,4,D15:N15,D15,label,11. 모기업 유형
그룹구조,D16,16,4,D16:N16,D16,label,12. 최종모기업 또는 다른 중간모기업에 소득산입규칙이 적용되는 경우 해당 최종모기업 또는 중간모기업의 납세자번호(「국제조세조정에 관한 법률」 제72조제3항 및 제4항)
그룹구조,D17,17,4,D17:N17,D17,label,13. 다른 부분소유모기업에 적격소득산입규칙이 적용되는 경우 해당 부분소유모기업의 납세자번호(「국제조세조정에 관한 법률」 제72조제6항)
그룹구조,B18,18,2,B18:C20,B18,label,해당 기업에 적격소득산입보완규칙이 적용되는지 여부
그룹구조,D18,18,4,D18:N18,D18,label,14. 해외진출 초기의 다국적기업그룹에 대한 특례가 적용되는지 여부(「국제조세조정에 관한 법률」 제82조)
그룹구조,O18,18,15,O18:R18,O18,candidate,부
그룹구조,D19,19,4,D19:N19,D19,label,15. 구성기업 또는 공동기업그룹 기업(다국적기업그룹의 구성기업으로 보는 공동기업 및 공동기업의 자회사를 의미합니다)과 관련하여 적격소득산입규칙이 적용되는 모기업이 보유하는 해당 구성기업의 소유지분(공동기업 및 공동기업의 자회사의 경우에는 추가세액배분액으로 합니다) 합계(%)
그룹구조,D20,20,4,D20:N20,D20,label,16. 최종모기업의 해당 구성기업(해당 공동기업그룹 기업) 소유지분(추가세액배분액)이 해당 구성기업(해당 공동기업그룹 기업)과 관련하여 적격소득산입규칙이 적용되는 모기업의 해당 구성기업(해당 공동기업그룹 기업) 소유지분 합계(추가세액배분액 합계)보다 큰지 여부
제외기업,B2,2,2,B2:R2,B2,label,1.3.2.2 제외기업
제외기업,B3,3,2,B3:N3,B3,label,1. 직전 신고대상 사업연도 대비 변동 여부
제외기업,O3,3,15,O3:R3,O3,candidate,부
제외기업,B4,4,2,B4:N4,B4,label,2. 제외기업 상호
제외기업,B5,5,2,B5:N5,B5,label,3. 제외기업 유형
그룹구조 변동,B2,2,2,B2:R2,B2,label,1.3.3 신고대상 사업연도 중 기업구조 변동
그룹구조 변동,B3,3,2,,,candidate,a.
그룹구조 변동,C3,3,3,C3:P3,C3,label,신고대상 사업연도 중 발생한 기업구조의 변동이 실효세율 계산이나 추가세액 계산 또는 배분에 영향을 미치지 않아 별도로 작성할 필요가 없는 경우인지 여부
그룹구조 변동,B5,5,2,B5:C5,B5,label,1. 구성기업 (또는 다국적       기업그룹의 다른 기업)       또는 공동기업그룹       기업의 상호
그룹구조 변동,D5,5,4,D5:E5,D5,label,2. 납세자번호
그룹구조 변동,F5,5,6,F5:G5,F5,label,3. 변동효력 발생일
